Time [s];Relative Fluorescence 650nm;Capillary Position
7.2504;0.8119802;9
7.3004;0.8080851;9
7.3504;0.8084039;9
7.4004;0.8114545;9
7.4504;0.8089502;9
7.5004;0.8104516;9
7.5504;0.8069832;9
7.6004;0.8103991;9
7.6504;0.8073637;9
7.7004;0.8101769;9
7.7504;0.8021057;9
7.8004;0.8084793;9
7.8504;0.8054302;9
7.9004;0.8109713;9
7.9504;0.8098763;9
8.000401;0.8087981;9
8.0504;0.8017991;9
8.100401;0.8067664;9
8.1504;0.8049036;9
8.200399;0.8069201;9
8.250401;0.8068904;9
8.3004;0.8006432;9
8.350401;0.8019938;9
8.4004;0.8031923;9
8.450399;0.8051753;9
8.500401;0.8036443;9
8.5504;0.8068958;9
8.600401;0.7998039;9
8.6504;0.8035803;9
8.700399;0.8024854;9
8.7505;0.7993397;9
8.800501;0.7995794;9
8.8505;0.8018607;9
8.900499;0.8021856;9
8.9505;0.802557;9
9.0005;0.800733;9
9.050501;0.7979206;9
9.1005;0.7966971;9
9.150499;0.8014429;9
9.2005;0.8029305;9
9.2505;0.7984175;9
9.300501;0.7969299;9
9.3505;0.7980081;9
9.400499;0.7966909;9
9.4505;0.8041481;9
9.5005;0.796325;9
9.550501;0.7964566;9
9.6005;0.791662;9
9.650499;0.7968683;9
9.7005;0.8003495;9
9.7505;0.7935962;9
9.800501;0.7938359;9
9.8505;0.7995619;9
9.900499;0.7990049;9
9.9505;0.799336;9
10.0005;0.7934471;9
10.0005;0.7934471;9
-4.9503;0.9993264;17
-4.9003;0.9979629;17
-4.8503;0.998746;17
-4.8003;0.9996702;17
-4.7503;1.003976;17
-4.7003;0.9986082;17
-4.6503;1.000453;17
-4.6003;0.9998825;17
-4.5503;0.9988631;17
-4.5002;0.9995413;17
-4.4502;0.9964541;17
-4.4002;0.9998124;17
-4.3502;1.000667;17
-4.3002;1.000561;17
-4.2502;0.9999911;17
-4.2002;0.9971384;17
-4.1502;1.001272;17
-4.1002;1.000942;17
-4.0502;1.000682;17
-4.0002;1.0006;17
-3.9502;0.9975821;17
-3.9002;0.9981276;17
-3.8502;0.9974779;17
-3.8002;0.9973148;17
-3.7502;1.000627;17
-3.7002;0.9987801;17
-3.6502;0.9978319;17
-3.6002;1.001285;17
-3.5502;1.000491;17
-3.5002;0.9986576;17
-3.4502;0.9986915;17
-3.4002;0.9989142;17
-3.3502;1.001428;17
-3.3002;1.003645;17
-3.2502;0.9980376;17
-3.2002;0.9987125;17
-3.1502;0.9981389;17
-3.1002;0.9985833;17
-3.0502;1.000991;17
-3.0002;0.9986603;17
-2.9502;0.998282;17
-2.9002;0.9988607;17
-2.8502;0.998749;17
-2.8002;0.9998767;17
-2.7502;0.9972221;17
-2.7001;0.998481;17
-2.6501;0.9984931;17
-2.6001;0.9972752;17
-2.5501;0.9987839;17
-2.5001;0.9981927;17
-2.4501;0.9976126;17
-2.4001;0.9994269;17
-2.3501;0.9978593;17
-2.3001;0.9951864;17
-2.2501;0.9987416;17
-2.2001;0.9990811;17
-2.1501;0.9982474;17
-2.1001;1.000335;17
-2.0501;0.9955323;17
-2.0001;0.998283;17
-1.9501;0.9995698;17
-1.9001;0.9973283;17
-1.8501;0.9964281;17
-1.8001;0.9983748;17
-1.7501;0.9942009;17
-1.7001;0.9977472;17
-1.6501;0.9996293;17
-1.6001;1.000421;17
-1.5501;0.9976562;17
-1.5001;0.9981057;17
-1.4501;0.9979869;17
-1.4001;0.9972028;17
-1.3501;0.9959553;17
-1.3001;0.9961858;17
-1.2501;0.998878;17
-1.2001;0.9967638;17
-1.1501;0.9995545;17
-1.1001;0.9990793;17
-1.0501;0.9951268;17
-1.0001;0.9993419;17
-0.9500999;0.9985784;17
-0.9000001;0.9985524;17
-0.8499999;0.9998716;17
-0.7999997;1.00041;17
-0.75;0.9984732;17
-0.6999998;0.9993721;17
-0.6500001;0.9959512;17
-0.5999999;0.9978814;17
-0.5499997;0.9949837;17
-0.5;0.9944564;17
-0.4499998;0.9981761;17
-0.4000001;0.9989487;17
-0.3499999;0.9967002;17
-0.2999997;0.9943749;17
-0.25;0.9954281;17
-0.1999998;0.9976268;17
-0.1500001;0.9954236;17
-0.0999999;0.9962322;17
-0.04999971;0.99892;17
0;0.9948378;17
0.05000019;0.9884751;17
0.0999999;0.975717;17
0.1500001;0.9738015;17
0.2000003;0.9708078;17
0.25;0.9661199;17
0.3000002;0.9603429;17
0.3499999;0.9581739;17
0.4000001;0.9580352;17
0.4500003;0.9562557;17
0.5;0.954994;17
0.5500002;0.9537209;17
0.5999999;0.95098;17
0.6500001;0.9472634;17
0.7000003;0.9467825;17
0.75;0.9472996;17
0.8000002;0.9477677;17
0.8499999;0.9444213;17
0.9001002;0.9429663;17
0.9500999;0.9413179;17
1.0001;0.9446802;17
1.0501;0.9405348;17
1.1001;0.9401111;17
1.1501;0.9375678;17
1.2001;0.9348465;17
1.2501;0.9351941;17
1.3001;0.932624;17
1.3501;0.936144;17
1.4001;0.9341581;17
1.4501;0.9277263;17
1.5001;0.9328341;17
1.5501;0.9287537;17
1.6001;0.9312832;17
1.6501;0.9300235;17
1.7001;0.9267269;17
1.7501;0.9283172;17
1.8001;0.9274806;17
1.8501;0.9273929;17
1.9001;0.926529;17
1.9501;0.9266207;17
2.0001;0.9239265;17
2.0501;0.9214042;17
2.1001;0.9206758;17
2.1501;0.9222122;17
2.2001;0.9199554;17
2.2501;0.9195035;17
2.3001;0.9204792;17
2.3501;0.9175833;17
2.4001;0.9187306;17
2.4501;0.9175227;17
2.5001;0.9169809;17
2.5501;0.9175921;17
2.6001;0.915001;17
2.6502;0.9148999;17
2.7002;0.9131242;17
2.7502;0.9140552;17
2.8002;0.9120947;17
2.8502;0.9118192;17
2.9002;0.9116716;17
2.9502;0.9124619;17
3.0002;0.9119228;17
3.0502;0.9094082;17
3.1002;0.9124236;17
3.1502;0.910343;17
3.200201;0.9092082;17
3.2502;0.9080501;17
3.3002;0.9115447;17
3.3502;0.9046307;17
3.4002;0.9073845;17
3.450201;0.9075198;17
3.5002;0.9071194;17
3.5502;0.9041484;17
3.6002;0.9092103;17
3.6502;0.9068612;17
3.700201;0.9027703;17
3.7502;0.903941;17
3.8002;0.9028319;17
3.8502;0.9002625;17
3.9002;0.9086055;17
3.950201;0.905273;17
4.0002;0.9047329;17
4.0502;0.9035121;17
4.1002;0.9017672;17
4.1502;0.9015939;17
4.200201;0.9004626;17
4.2502;0.9016901;17
4.3002;0.9020315;17
4.3502;0.89898;17
4.4002;0.8989096;17
4.4503;0.8996812;17
4.5003;0.9004284;17
4.5503;0.8993288;17
4.6003;0.8965375;17
