Time [s];Relative Fluorescence 670nm;Capillary Position
-1.3001;0.9978825;17
-1.2501;0.9956414;17
-1.2001;0.9972643;17
-1.1501;0.9971684;17
-1.1001;0.9965268;17
-1.0501;0.994823;17
-1.0001;0.9963878;17
-0.9500999;0.9963177;17
-0.9000001;0.9966682;17
-0.8499999;0.9961213;17
-0.7999997;0.9931805;17
-0.75;0.9958953;17
-0.6999998;0.994235;17
-0.6500001;0.9962382;17
-0.5999999;0.9956029;17
-0.5499997;0.9941713;17
-0.5;0.9962211;17
-0.4499998;0.995656;17
-0.4000001;0.9936396;17
-0.3499999;0.9947434;17
-0.2999997;0.9961194;17
-0.25;0.997116;17
-0.1999998;0.9947397;17
-0.1500001;0.9943841;17
-0.0999999;0.9946209;17
-0.04999971;0.9935417;17
0;0.9949726;17
0.05000019;0.9824065;17
0.0999999;0.9643754;17
0.1500001;0.9561641;17
0.2000003;0.9488325;17
0.25;0.9462477;17
0.3000002;0.9399492;17
0.3499999;0.9368738;17
0.4000001;0.9341735;17
0.4500003;0.9316949;17
0.5;0.9270489;17
0.5500002;0.9254103;17
0.5999999;0.9229152;17
0.6500001;0.9222862;17
0.7000003;0.9202477;17
0.75;0.9202762;17
0.8000002;0.9152912;17
0.8499999;0.9139764;17
0.9001002;0.90916;17
0.9500999;0.9092497;17
1.0001;0.9085695;17
1.0501;0.9076955;17
1.1001;0.904502;17
1.1501;0.9044269;17
1.2001;0.902384;17
1.2501;0.9023885;17
1.3001;0.8977532;17
1.3501;0.898866;17
1.4001;0.8978568;17
1.4501;0.8952122;17
1.5001;0.8927139;17
1.5501;0.8928794;17
1.6001;0.8930808;17
1.6501;0.8891239;17
1.7001;0.8891075;17
1.7501;0.8902277;17
1.8001;0.8854662;17
1.8501;0.8861003;17
1.9001;0.8866465;17
1.9501;0.8824983;17
2.0001;0.8828626;17
2.0501;0.8801408;17
2.1001;0.8815984;17
2.1501;0.8786145;17
2.2001;0.87714;17
2.2501;0.878996;17
2.3001;0.8755107;17
2.3501;0.8759136;17
2.4001;0.8750194;17
2.4501;0.8754324;17
2.5001;0.8730751;17
2.5501;0.8727157;17
2.6001;0.8732014;17
2.6502;0.8708048;17
2.7002;0.8703912;17
2.7502;0.8690215;17
2.8002;0.8694654;17
2.8502;0.8677787;17
2.9002;0.8672836;17
2.9502;0.8654074;17
3.0002;0.8631625;17
3.0502;0.8658274;17
3.1002;0.8632894;17
3.1502;0.8632306;17
3.200201;0.8607343;17
3.2502;0.8597562;17
3.3002;0.8628392;17
3.3502;0.8601369;17
3.4002;0.8574898;17
3.450201;0.8597139;17
3.5002;0.8572997;17
3.5502;0.8563783;17
3.6002;0.8560758;17
3.6502;0.8548785;17
3.700201;0.8539767;17
3.7502;0.8530598;17
3.8002;0.8530573;17
3.8502;0.8554254;17
3.9002;0.8521599;17
3.950201;0.8531905;17
4.0002;0.8510125;17
4.0502;0.8527333;17
4.1002;0.8516143;17
4.1502;0.8515518;17
4.200201;0.8495607;17
4.2502;0.8471414;17
4.3002;0.8458033;17
4.3502;0.8470688;17
4.4002;0.8451017;17
4.4503;0.844887;17
4.5003;0.8447847;17
4.5503;0.8448983;17
4.6003;0.8446078;17
4.650301;0.8429477;17
4.7003;0.8422896;17
4.7503;0.840577;17
4.8003;0.8444588;17
4.8503;0.8436682;17
4.900301;0.8400567;17
4.9503;0.8417257;17
5.0003;0.8401281;17
5.0503;0.8381066;17
5.1003;0.8384773;17
5.150301;0.8405139;17
5.2003;0.8374606;17
5.2503;0.8371657;17
5.3003;0.8391801;17
5.3503;0.8340555;17
5.400301;0.8358591;17
5.4503;0.8344061;17
5.5003;0.8351455;17
5.5503;0.8336344;17
5.6003;0.8346239;17
5.650301;0.8339084;17
5.7003;0.8333899;17
5.7503;0.8341472;17
5.8003;0.8319387;17
5.8503;0.8336306;17
5.900301;0.8337765;17
5.9503;0.8278315;17
6.0003;0.8305046;17
6.0503;0.8310578;17
6.1003;0.8291078;17
6.150301;0.829767;17
6.2003;0.829332;17
6.2504;0.8284643;17
6.3004;0.8281909;17
6.3504;0.8287933;17
6.4004;0.8279275;17
6.4504;0.824537;17
6.5004;0.8263525;17
6.5504;0.8262319;17
6.6004;0.8254912;17
6.6504;0.8257129;17
6.7004;0.8247814;17
6.7504;0.8239504;17
6.8004;0.8238998;17
6.8504;0.8238891;17
6.9004;0.822777;17
6.9504;0.8254167;17
7.0004;0.8221936;17
7.0504;0.8237786;17
7.1004;0.8217938;17
7.1504;0.8221039;17
7.2004;0.8228509;17
7.2504;0.8198481;17
7.3004;0.819989;17
7.3504;0.8198317;17
7.4004;0.8205289;17
7.4504;0.8183199;17
7.5004;0.8207209;17
7.5504;0.8202372;17
7.6004;0.818606;17
7.6504;0.8183963;17
7.7004;0.8184374;17
7.7504;0.8199972;17
7.8004;0.8188921;17
7.8504;0.8161015;17
7.9004;0.8180414;17
7.9504;0.8174927;17
8.000401;0.8161741;17
8.050501;0.8148095;17
8.1005;0.8157636;17
8.150499;0.8157024;17
8.2005;0.8146895;17
8.2505;0.8157769;17
8.300501;0.8147418;17
8.3505;0.8149446;17
8.400499;0.8145575;17
8.4505;0.8150172;17
8.5005;0.8134707;17
8.550501;0.8148871;17
8.6005;0.8128537;17
8.650499;0.8157839;17
8.7005;0.8137719;17
8.7505;0.8125253;17
8.800501;0.812699;17
8.8505;0.8120195;17
8.900499;0.8152868;17
8.9505;0.8115882;17
9.0005;0.8116122;17
9.050501;0.8120965;17
9.1005;0.8094626;17
9.150499;0.8092504;17
9.2005;0.8091608;17
9.2505;0.8114284;17
9.300501;0.8074992;17
9.3505;0.8089865;17
9.400499;0.8095447;17
9.4505;0.8077077;17
9.5005;0.8095914;17
9.550501;0.810305;17
9.6005;0.8099918;17
9.650499;0.808413;17
9.7005;0.8069341;17
9.7505;0.8069265;17
9.800501;0.8065767;17
9.850599;0.8077329;17
9.9006;0.8072391;17
9.9506;0.8062628;17
10.0006;0.8069335;17
10.0006;0.8069335;17
-4.9503;0.9995707;2
-4.9003;1.000672;2
-4.8502;1.000286;2
-4.8002;1.000103;2
-4.7502;0.9995942;2
-4.7002;0.9999694;2
-4.6502;1.001499;2
-4.6002;1.000764;2
-4.5502;1.000477;2
-4.5002;0.9989282;2
-4.4502;0.9996218;2
-4.4002;0.9993035;2
-4.3502;0.9987456;2
-4.3002;1.000246;2
-4.2502;0.9993019;2
-4.2002;1.000255;2
-4.1502;0.9980374;2
-4.1002;0.9973447;2
-4.0502;0.9988073;2
-4.0002;0.9959316;2
-3.9502;1.000695;2
-3.9002;0.9979147;2
-3.8502;0.9988292;2
-3.8002;0.9983428;2
-3.7502;0.9974771;2
-3.7002;0.9987748;2
-3.6502;0.9995341;2
-3.6002;0.9965034;2
-3.5502;0.99845;2
-3.5002;0.997966;2
-3.4502;0.9968891;2
-3.4002;0.9994862;2
-3.3502;0.9970369;2
-3.3002;0.9958479;2
-3.2502;0.9971189;2
-3.2002;0.9972659;2
-3.1502;0.9960648;2
-3.1001;1.000316;2
-3.0501;0.9966568;2
-3.0001;0.996643;2
-2.9501;0.9951463;2
-2.9001;0.9942034;2
-2.8501;0.9939997;2
-2.8001;0.9966382;2
-2.7501;0.9970791;2
-2.7001;0.9977483;2
-2.6501;0.996276;2
-2.6001;0.994534;2
-2.5501;0.9968671;2
-2.5001;0.995796;2
-2.4501;0.9943814;2
-2.4001;0.9968639;2
-2.3501;0.9964002;2
-2.3001;0.9944382;2
-2.2501;0.9964554;2
-2.2001;0.9956669;2
-2.1501;0.9965091;2
-2.1001;0.9974219;2
-2.0501;0.9954525;2
-2.0001;0.9972878;2
-1.9501;0.9951747;2
-1.9001;0.9942774;2
-1.8501;0.9952893;2
-1.8001;0.994992;2
-1.7501;0.9943399;2
-1.7001;0.9976062;2
-1.6501;0.9945413;2
-1.6001;0.9961509;2
-1.5501;0.9956401;2
-1.5001;0.9961932;2
-1.4501;0.9936269;2
-1.4001;0.9930576;2
-1.3501;0.9931599;2
-1.3;0.9975811;2
-1.25;0.9940175;2
-1.2;0.9947703;2
-1.15;0.9957481;2
-1.1;0.9932493;2
-1.05;0.9940841;2
-1;0.9901625;2
-0.9499998;0.9924299;2
-0.9000001;0.9927116;2
-0.8499999;0.9960835;2
-0.7999997;0.9936545;2
-0.75;0.9952454;2
-0.6999998;0.9937146;2
-0.6500001;0.9953169;2
-0.5999999;0.9935562;2
-0.5499997;0.9944869;2
-0.5;0.9921269;2
-0.4499998;0.9919271;2
-0.4000001;0.9954363;2
-0.3499999;0.9930576;2
-0.2999997;0.9932833;2
-0.25;0.995567;2
-0.1999998;0.994715;2
-0.1500001;0.9930276;2
-0.0999999;0.989961;2
-0.04999971;0.9924315;2
0;0.9944414;2
0.05000019;0.9785964;2
0.0999999;0.9637131;2
0.1500001;0.9585173;2
0.2000003;0.9504937;2
0.25;0.9469075;2
0.3000002;0.945885;2
0.3499999;0.938637;2
0.4000001;0.935612;2
0.4500003;0.9310812;2
0.5001001;0.9329539;2
0.5500998;0.9307377;2
0.6001;0.9293506;2
0.6501002;0.9256149;2
0.7000999;0.922814;2
0.7501001;0.9229472;2
0.8000998;0.9218061;2
0.8501;0.9173355;2
0.9001002;0.9150657;2
0.9500999;0.9173209;2
1.0001;0.9114186;2
1.0501;0.9148017;2
1.1001;0.9114722;2
1.1501;0.9095126;2
1.2001;0.9080865;2
1.2501;0.9054805;2
1.3001;0.904657;2
1.3501;0.9051265;2
1.4001;0.9065695;2
1.4501;0.9036711;2
1.5001;0.8994417;2
1.5501;0.9015767;2
1.6001;0.8991704;2
1.6501;0.8980221;2
1.7001;0.8967698;2
1.7501;0.8948858;2
1.8001;0.8944903;2
1.8501;0.8932007;2
1.9001;0.8919582;2
